Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.1730042,129.45454545454547,-0.37941334,0.0122586815,-7.05312842130661,-7.05312842130661,0.1735285912555727,0.31299472,0.0942505,4.999338e-05,0.07398257,1.378375,1.0
20000,2.0211482,378.1,-1.1481202,0.09691089,-10.222304141521454,-10.222304141521454,1.8281012550927698,0.064440005,0.100024365,4.9981427e-05,0.15401174,1.3941615,1.0
30000,1.8105296,476.1818181818182,-1.1784459,0.12873468,-8.732088928872889,-8.732088928872889,0.9022530523890798,0.055316664,0.10429374,4.9968097e-05,0.16771868,1.3327057,1.0
40000,1.6611755,514.0,-0.673776,0.14875302,-6.0514183922616,-6.0514183922616,0.8275818409619045,0.04764753,0.096189775,4.9955175e-05,0.122750044,1.2751503,1.0
50000,1.5573355,499.5882352941176,-0.27335837,0.16293931,-3.783858275104174,-3.783858275104174,0.8247100932247335,0.01965358,0.09577171,4.994341e-05,0.15981428,1.1044075,1.0
60000,1.5014664,307.22727272727275,-0.14000738,0.19303402,-1.055128564882222,-1.055128564882222,0.6221382668090055,0.02743249,0.09443759,4.993156e-05,0.18187554,0.8736534,1.0
70000,1.4823221,723.6190476190476,-0.14966732,0.19894864,-4.154613233415533,-4.154613233415533,1.2574334540626122,0.058794748,0.101704195,4.9918388e-05,0.16910055,0.8786456,1.0
80000,1.5001678,472.875,-0.029847339,0.18686512,0.43089638074486797,0.43089638074486797,0.5359463627760609,0.027485926,0.10091554,4.990528e-05,0.16082951,0.8187089,1.0
90000,1.4324689,585.4166666666666,0.013344017,0.1797184,-1.7517098673587066,-1.7517098673587066,1.1642759311182453,0.09107323,0.098361924,4.9893548e-05,0.16521317,0.7268017,1.0
100000,1.3660696,364.0,0.16024208,0.17967127,-0.8814489694205779,-0.8814489694205779,0.540150527805026,0.09863242,0.098509476,4.9881746e-05,0.15042281,0.75140536,1.0
110000,1.3520482,386.85714285714283,0.09880062,0.17489457,0.03882297107301115,0.03882297107301115,0.6319170778807737,0.081059024,0.10027112,4.9868628e-05,0.1585422,0.62236315,1.0
120000,1.358492,379.84375,0.058580462,0.16570097,1.0040280190002755,1.0040280190002755,0.6522877042166328,0.068884864,0.09774016,4.9855433e-05,0.14517489,0.67209256,1.0
130000,1.2869853,272.61538461538464,0.0687814,0.1652985,0.5431647700432509,0.5431647700432509,0.4424885355402717,0.11271336,0.097316705,4.9843606e-05,0.15020345,0.62687534,1.0
140000,1.290291,219.48,0.14158583,0.16227451,0.05400363368172357,0.05400363368172357,0.3631021847203374,0.10214283,0.09749943,4.9831964e-05,0.1566793,0.60948694,1.0
150000,1.2172318,322.1111111111111,0.060264405,0.15535231,0.8099232833940521,0.8099232833940521,0.5246256696102338,0.041068222,0.09904121,4.9818977e-05,0.1451086,0.600912,1.0
