Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10000,2.1523778,24.71604938271605,0.39158946,2.4365828542886505,2.4365828542886505,3.911008,0.09970631,9.994863e-05,1.0
20000,1.8469589,10.002200220022003,1.6614809,3.708682511768194,3.708682511768194,3.343825,0.09636896,9.985678e-05,1.0
30000,1.568938,7.313395113732097,2.8535798,3.4780685309110413,3.4780685309110413,0.63837093,0.095973834,9.975524e-05,1.0
40000,1.4320984,7.148329258353709,3.602667,3.8844413147190284,3.8844413147190284,0.53045285,0.10109402,9.965365e-05,1.0
50000,1.3619088,6.3983739837398375,3.664818,3.8059663871336267,3.8059663871336267,0.2032021,0.0991459,9.955214e-05,1.0
60000,1.2770499,5.996498599439776,3.5897682,3.665292599553241,3.665292599553241,0.08618038,0.09573056,9.945048e-05,1.0
70000,1.2699842,7.164081632653061,3.1947992,3.302433264498808,3.302433264498808,0.37580603,0.10150502,9.934876e-05,1.0
80000,1.3595737,7.606190885640585,2.808726,2.919501990438944,2.919501990438944,0.4447139,0.09684458,9.9246994e-05,1.0
90000,1.3615756,8.598111227701994,3.1269617,3.157492551413722,3.157492551413722,1.8733912,0.097278714,9.914524e-05,1.0
100000,1.7892698,49.40112994350282,-0.4754388,-5.280984850253089,-5.280984850253089,4.627839,0.10326036,9.904233e-05,1.0
110000,1.8926835,76.6923076923077,-2.9483635,-8.790385872889788,-8.790385872889788,2.0774925,0.09780299,9.89478e-05,1.0
120000,1.9348271,117.69620253164557,-3.2526922,-7.910314125450034,-7.910314125450034,1.219299,0.09543765,9.884718e-05,1.0
130000,1.9859511,140.109375,-3.2477238,-3.3426276098436385,-3.3426276098436385,0.8425292,0.0968007,9.8739416e-05,1.0
140000,1.9200449,153.59259259259258,-2.8144557,-3.5016109246015548,-3.5016109246015548,0.58469045,0.09648886,9.8645134e-05,1.0
150000,1.8002888,104.52808988764045,-1.9775242,-0.41563552746208765,-0.41563552746208765,1.6509445,0.095493995,9.855053e-05,1.0
160000,1.7506413,100.32558139534883,-1.2918018,0.16973162078580192,0.16973162078580192,1.0830245,0.09549732,9.844718e-05,1.0
170000,1.6712879,98.64583333333333,-0.7523101,0.2414341534798344,0.2414341534798344,1.1945509,0.09871073,9.8352546e-05,1.0
180000,1.6738108,83.88785046728972,-0.20270535,0.984882133307858,0.984882133307858,1.2401906,0.10464178,9.825443e-05,1.0
190000,1.6551888,45.396039603960396,1.4448912,2.9272562250642493,2.9272562250642493,0.6356241,0.09270617,9.815725e-05,1.0
200000,1.6300875,43.70443349753695,2.0302224,3.261650846509511,3.261650846509511,1.0972774,0.09370796,9.8050936e-05,1.0
210000,1.6520653,74.51968503937007,1.8436582,1.9977498049811115,1.9977498049811115,0.88577414,0.103407934,9.79482e-05,1.0
220000,1.5610006,38.49583333333333,2.8282228,3.9008518633743128,3.9008518633743128,0.53896403,0.09540545,9.7851516e-05,1.0
230000,1.5120559,41.23157894736842,2.609795,3.3871706960693237,3.3871706960693237,0.55077064,0.09559546,9.774426e-05,1.0
240000,1.544308,41.83977900552486,2.1584687,2.3938257850584437,2.3938257850584437,0.56736434,0.10251741,9.764849e-05,1.0
250000,1.4723661,64.97826086956522,1.2060686,1.1611539473498824,1.1611539473498824,1.1113737,0.101223804,9.755552e-05,1.0
260000,1.4993049,78.95,1.3070815,2.194252097606659,2.194252097606659,0.56982267,0.096812084,9.745065e-05,1.0
