Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.1777432,127.38095238095238,-0.3718301,0.012036248,-7.196684269678025,-7.196684269678025,0.09152315887400791,0.3169109,0.09936023,4.999347e-05,0.09940757,1.3698409,1.0
20000,2.0216138,361.0,-1.1692731,0.103234895,-10.052631103992463,-10.052631103992463,0.6571793865412474,0.05684018,0.102931835,4.9981358e-05,0.21871981,1.2938019,1.0
30000,1.8203382,434.64285714285717,-1.1562141,0.17164746,-8.459540443761009,-8.459540443761009,0.9248210294037043,0.040476788,0.09924686,4.9968083e-05,0.19830398,1.2551076,1.0
40000,1.6634009,446.65384615384613,-0.7277433,0.21614705,-5.842649892251939,-5.842649892251939,1.0571966505087038,0.07491191,0.09880991,4.9956274e-05,0.1874738,1.1289428,1.0
50000,1.6045364,502.7,-0.42076614,0.20667143,-5.498998034260248,-5.498998034260248,0.9622520507716781,0.055259682,0.09615425,4.9944367e-05,0.18180732,1.0567609,1.0
60000,1.580486,215.8421052631579,-0.27955332,0.1959134,-0.46510012100521925,-0.46510012100521925,0.41571079319845394,0.11901915,0.09626431,4.9931306e-05,0.15471897,0.9880431,1.0
70000,1.5327637,497.53846153846155,-0.18154909,0.16487493,-1.0997741602349893,-1.0997741602349893,0.8147972252774287,0.07391073,0.09906446,4.9918202e-05,0.12130628,1.0941378,1.0
80000,1.4731811,752.7,-0.16547032,0.15336692,-3.6515254660386547,-3.6515254660386547,1.152110194688794,0.11437054,0.09697965,4.9906543e-05,0.13484503,0.9481515,1.0
90000,1.4368963,549.0,-0.07428182,0.16517538,-0.48272414417718224,-0.48272414417718224,0.979476617442237,0.0916644,0.09881622,4.9894734e-05,0.1487318,0.92845136,1.0
100000,1.3670822,367.58620689655174,-0.08110055,0.1551969,-0.21589211978744588,-0.21589211978744588,0.5027757182101125,0.09855544,0.09611396,4.988148e-05,0.12788686,0.89906913,1.0
