Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.17995,79.4,-0.1588572,0.17359166,-2.6680621363974493,-2.6680621363974493,0.09014868274877924,0.89388853,0.10267964,9.994759e-05,0.15402626,1.3803949,1.0
20000,2.0261836,19.12472647702407,0.4074087,0.23095007,2.081647767834121,2.081647767834121,0.05970171846131462,1.1440935,0.094377704,9.9854704e-05,0.2246337,0.68821824,1.0
30000,1.82039,11.28625472887768,2.0812078,0.27046406,3.4168058328649558,3.4168058328649558,0.03687533563922537,0.8478613,0.09911585,9.974911e-05,0.24429882,0.33960074,1.0
40000,1.7123619,10.106280193236715,2.9218006,0.28745735,3.7484844965131385,3.7484844965131385,0.030712860953883866,0.366602,0.10386783,9.9653764e-05,0.2181658,0.30737853,1.0
50000,1.6422013,10.974564926372155,2.7753038,0.31095496,3.0263764983918295,3.0263764983918295,0.0292427075878434,0.21184742,0.10064024,9.954967e-05,0.1843687,0.254275,1.0
60000,1.6790558,13.926253687315635,2.7959192,0.29475144,3.3638964349093077,3.3638964349093077,0.03470259695245088,0.36285204,0.10628779,9.944997e-05,0.16687444,0.3318264,1.0
70000,1.6914444,16.81094527363184,2.8029783,0.2826305,3.1096439931177184,3.1096439931177184,0.03241222065712818,0.24929106,0.10103408,9.935008e-05,0.15668546,0.2756148,1.0
80000,1.5839199,11.97503285151117,3.4420314,0.28788134,4.193854645207896,4.193854645207896,0.020980294034620515,0.44694108,0.09772347,9.924291e-05,0.13575335,0.22343048,1.0
90000,1.5866984,13.477941176470589,3.3822305,0.29359904,3.5337858594954015,3.5337858594954015,0.040169286740231604,0.12880906,0.0961768,9.914785e-05,0.1271836,0.19263656,1.0
100000,1.834573,69.40163934426229,-0.9709704,0.27053967,-6.498254799745916,-6.498254799745916,0.23603205664492236,1.3876263,0.098662265,9.9053104e-05,0.24382158,0.64422286,1.0
110000,1.7783523,69.95967741935483,-1.695647,0.24797131,-6.0552434676116516,-6.0552434676116516,0.19159885452339245,1.5885932,0.098561294,9.8948985e-05,0.24604078,0.6816654,1.0
